,name,bday,sex,age,age_diff,zodiac,zodiac_sp,num_of_m,num_of_m_sp,num_of_child_cl,num_of_child_sp_cl,num_of_role,num_of_role_sp,geohash,geo_distance,age_m_1,age_div_1,age_m_sp_1,age_div_sp_1,divorce
8878,Marc Evan Jackson,1970-08-21,M,48.71010356133254,,7.0,,1.0,,,,4.0,,dpxgvp4,,32.0,,,,0.0
8882,Richard Lee Jackson,1979-05-29,M,39.94058741794835,,5.0,,1.0,,,,2.0,,9qh9trw,,26.0,,,,0.0
8883,Samuel L. Jackson,1948-12-21,M,70.37516170763259,-0.8323237301245063,11.0,9.0,1.0,1.0,1.0,1.0,3.0,2.0,dqcjqfz,5003530.0,32.0,,31.0,31.0,0.0
8895,Richard Jaeckel,1926-10-10,M,92.57411172029543,,9.0,,1.0,,2.0,,1.0,,dr5wgug,,21.0,,,,0.0
8897,Sam Jaffe,1891-03-10,M,128.15868909012505,,2.0,,2.0,,,,3.0,,dr5regw,,35.0,,,,1.0
8900,Brion James,1945-02-20,M,74.20823151741652,,2.0,,1.0,,,,1.0,,9qh9trw,,20.0,51.0,,,1.0
8907,Kevin James,1965-04-26,M,54.02985687591121,,4.0,,1.0,,4.0,,4.0,,dr5xu60,,39.0,,,,0.0
8908,Peter Francis James,1956-09-16,M,62.63783650588307,,8.0,,1.0,,,,3.0,,dp3wjzt,,39.0,,,,1.0
8913,Thomas Jane,1969-02-22,M,50.20226288014128,,2.0,,2.0,,1.0,,1.0,,dqcx88s,,20.0,26.0,,,1.0
8914,Conrad Janis,1928-02-11,M,91.23527519387804,,1.0,,3.0,,2.0,,2.0,,dr5regw,,20.0,29.0,,,1.0
8915,Michael Patrick Jann,1970-05-15,M,48.97841844801743,0.07392348918868971,4.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,dred9ss,5003530.0,30.0,,30.0,30.0,0.0
8918,David Janssen,1931-03-27,M,88.11406120591114,,3.0,,2.0,,,,1.0,,9z1ebp8,,27.0,37.0,,,1.0
8925,Peter Jason,1944-07-22,M,74.79140570990506,,6.0,,1.0,,2.0,,1.0,,9q5cgq7,,35.0,,,,0.0
8927,Ricky Jay,1946-06-26,M,72.86391917698516,,6.0,,1.0,,,,3.0,,dr5rmm5,,56.0,,,,0.0
9042,Ken Jenkins,1940-08-28,M,78.69018528785668,,8.0,,2.0,,3.0,,1.0,,dph4hjv,,18.0,29.0,,,1.0
9048,Richard Jenkins,1947-05-04,M,72.00969219080474,,4.0,,1.0,,2.0,,1.0,,dp2ys3j,,22.0,,,,0.0
9050,Barry Jenner,1941-01-14,M,78.30961621388529,-5.0487005208868085,0.0,1.0,2.0,,2.0,,3.0,1.0,dr4e394,5003530.0,39.0,49.0,,,1.0
9051,Blake Jenner,1992-08-27,M,26.691855411130962,,8.0,,1.0,,,,2.0,,dhwfx1y,,21.0,25.0,,,1.0
9055,Erik Jensen,,M,,,,,1.0,,,,2.0,,9zvwqz0,,,,,,0.0
9060,George Jessel,1898-04-03,M,121.09215110508772,,3.0,,3.0,,2.0,,,,dr5regw,,25.0,34.0,,,1.0
9064,Kenneth Jezek,,M,,,,,1.0,,2.0,,2.0,,,,,,,,0.0
9066,MC Jin,1982-06-04,M,36.923413896247006,,5.0,,1.0,,1.0,,1.0,,dhwfx1y,,29.0,,,,0.0
9071,Arte Johnson,1929-01-20,M,90.293435183474,,1.0,,1.0,,,,1.0,,dp6x8ej,,39.0,,,,0.0
9076,Brad Johnson,1959-10-24,M,59.5357878669651,,10.0,,1.0,,10.0,,1.0,,9t9p69y,,27.0,,,,0.0
9079,Bryce Johnson,1977-04-18,M,42.051513720336494,,3.0,,1.0,,,,1.0,,,,26.0,,,,0.0
9082,Corey Johnson,1961-05-17,M,57.97244296597466,,4.0,,1.0,,1.0,,1.0,,9vrfqk7,,33.0,44.0,,,1.0
9083,Don Johnson,1949-12-15,M,69.39225309212372,,11.0,,5.0,,5.0,,5.0,,9yt288b,,19.0,19.0,,,1.0
9084,Dwayne Johnson,1972-05-02,M,47.012601216999656,,4.0,,1.0,,3.0,,4.0,,9q9nmcr,,25.0,35.0,,,1.0
9088,Jake Johnson,1978-05-28,M,40.942661382506145,,5.0,,1.0,,2.0,,2.0,,dp3xhw5,,28.0,,,,0.0
9265,Richard Brandon Johnson,,M,,,,,1.0,,1.0,,5.0,,9zvxhgn,,,,,,0.0
9589,Van Johnson,1916-08-25,M,102.69889183213893,,8.0,,1.0,,,,3.0,,drmk11p,,31.0,52.0,,,1.0
9599,Al Jolson,1886-05-26,M,132.94728844534797,,5.0,,4.0,,3.0,,3.0,,u9b9kg4,,21.0,33.0,,,1.0
9600,Joe Jonas,1989-08-15,M,29.72545637487423,-6.518956583639637,7.0,2.0,1.0,1.0,,,5.0,1.0,9tbe0x3,20000000.0,30.0,,23.0,23.0,0.0
9601,Kevin Jonas,1987-11-05,M,31.50235802240977,1.1307555938862537,10.0,8.0,1.0,1.0,2.0,2.0,8.0,8.0,dr72eu6,123264.0,22.0,,23.0,23.0,0.0
9602,Nick Jonas,1992-09-16,M,26.63709727099119,10.165848716948329,8.0,6.0,1.0,1.0,,,1.0,5.0,9vg4mqf,20000000.0,26.0,,36.0,36.0,0.0
9604,Wesley Jonathan,1978-10-18,M,40.551140680506784,,9.0,,1.0,,1.0,,1.0,,9q5ctr1,,38.0,,,,0.0
9773,Dean Jones,1931-01-25,M,88.28107353333743,,1.0,,2.0,,3.0,,2.0,,dn4hueu,,23.0,40.0,,,1.0
9774,Dickie Jones,1927-02-25,M,92.196280553331,,2.0,,1.0,,4.0,,2.0,,9vb4ps4,,21.0,,,,0.0
9775,Donald Jones,1932-01-24,M,87.28447538279362,,1.0,,1.0,,,,3.0,,dr72jm9,,31.0,,,,0.0
9776,Doug Jones,1960-05-24,M,58.952613674476545,,5.0,,1.0,,,,2.0,,dp4dprt,,24.0,,,,0.0
9953,Ike Jones,1929-12-23,M,89.37076052211887,-4.818716332299774,0.0,9.0,1.0,2.0,,,3.0,,9q59x9j,20000000.0,32.0,,21.0,21.0,0.0
9954,James Earl Jones,1931-01-17,M,88.30297678939337,-6.1739803007590845,0.0,3.0,2.0,3.0,,,1.0,1.0,9ypvmhy,20000000.0,37.0,41.0,18.0,18.0,1.0
10073,Matt Jones,1981-11-01,M,37.512063902749546,,10.0,,1.0,,1.0,,3.0,,9qce7rd,,31.0,,,,0.0
10074,Michael Jones,1987-07-24,M,31.78710035113657,-2.121877930416093,7.0,8.0,1.0,1.0,2.0,2.0,3.0,6.0,dr5ntx7,20000000.0,27.0,,25.0,25.0,0.0
10081,Robert Earl Jones,,M,,,,,3.0,,2.0,,1.0,,dn0j0f7,,,,,,1.0
10084,Sam J. Jones,1954-08-12,M,64.73507327323628,,7.0,,2.0,,5.0,,2.0,,dp3wjzt,,28.0,33.0,,,1.0
10087,Tommy Lee Jones,1946-09-15,M,72.6421487094191,,8.0,,3.0,,2.0,,4.0,,9v9c3x5,,25.0,,,,1.0
10092,Spike Jonze,1969-10-22,M,49.539689384450064,-1.5578690869764609,9.0,4.0,1.0,2.0,,2.0,5.0,4.0,dqcnk75,5003530.0,30.0,34.0,28.0,28.0,1.0
10093,Bobby Jordan,1923-04-01,M,96.1005359452966,,3.0,,1.0,,,,1.0,,dr794d2,,23.0,34.0,,,1.0
10094,Jeremy Jordan,1984-11-20,M,34.45929758995736,-0.29569395675475885,10.0,2.0,1.0,1.0,,,4.0,3.0,9ufwpsy,20000000.0,28.0,,27.0,27.0,0.0
10096,Richard Jordan,1937-07-19,M,81.80044764779564,-1.6701232742629897,6.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,dr5regw,625441.0,27.0,35.0,25.0,25.0,1.0
10101,Allyn Joslyn,1901-07-21,M,117.79571106867355,,6.0,,1.0,,1.0,,1.0,,dr6g1f6,,34.0,,,,1.0
10108,Christopher Judge,1964-10-13,M,54.56374874227397,,9.0,,1.0,,4.0,,,,9q5ctr1,,47.0,,,,1.0
10110,Raúl Juliá,1940-03-09,M,79.16110529305872,,2.0,,2.0,,2.0,,,,de30bbv,,25.0,29.0,,,1.0
10111,Max Julien,1945-01-01,M,74.34512686776594,,0.0,,1.0,,,,1.0,,dqcjqfz,,46.0,,,,0.0
10122,Kato Kaelin,1959-03-09,M,60.16276857156546,,2.0,,1.0,,,,2.0,,dp9kzdu,,24.0,30.0,,,1.0
10258,"Kim Kahana, Sr.",,M,,,,,1.0,,4.0,,4.0,,,,,,,,0.0
10269,Sean Kanan,1966-11-02,M,52.51031848703258,,10.0,,2.0,,1.0,,1.0,,dpmuhfx,,33.0,35.0,,,1.0
10270,Brad Kane,1973-09-29,M,45.602579108400576,-6.069939834493521,9.0,10.0,1.0,1.0,1.0,1.0,4.0,1.0,dr789p9,20000000.0,34.0,,28.0,28.0,0.0
10279,Archie Kao,1969-12-14,M,49.39458031307967,-4.84335749536267,11.0,9.0,1.0,1.0,,,1.0,2.0,dqcjqfz,20000000.0,45.0,,40.0,40.0,0.0
10282,Marvin Kaplan,1927-01-24,M,92.28389357755465,,1.0,,1.0,,,,1.0,,dr5rmm5,,46.0,49.0,,,1.0
10285,James Karen,1923-11-28,M,95.44070035661238,,11.0,,1.0,,,,1.0,,dr649k8,,63.0,,,,1.0
10286,Andy Karl,,M,,,,3.0,1.0,1.0,,,2.0,3.0,dqcx88s,5003530.0,,,30.0,30.0,0.0
10292,Jay Karnes,1963-06-27,M,55.86151666358652,,6.0,,1.0,,2.0,,1.0,,9z7f8yw,,34.0,,,,0.0
10294,Roscoe Karns,1891-09-07,M,127.66312792186014,,8.0,,1.0,,2.0,,1.0,,9qhd510,,29.0,,,,1.0
10295,Todd Karns,1921-01-19,M,98.2963373649014,,0.0,,1.0,,3.0,,1.0,,9q5cgq7,,23.0,,,,0.0
10529,Vincent Kartheiser,1979-05-05,M,40.00629718611607,-2.368289561045059,4.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,9zvxvey,5003530.0,35.0,,33.0,33.0,0.0
10534,Casey Kasem,1932-04-27,M,87.02711212413669,,4.0,,2.0,,,,9.0,,dpsby4p,,40.0,47.0,,,1.0
10537,John Kassir,1957-10-24,M,61.53445998206671,-14.519120858060054,10.0,4.0,1.0,2.0,,,4.0,1.0,dqcx88s,5003530.0,41.0,50.0,26.0,26.0,1.0
10539,Kurt Kasznar,1913-08-12,M,105.7352307028892,,7.0,,2.0,,,,1.0,,u2ed7wm,,26.0,45.0,,,1.0
10545,Chris Kattan,1970-10-19,M,48.548567047920216,,9.0,,1.0,,,,2.0,,9q5c9c6,,38.0,39.0,,,1.0
10548,David Kaufman,1961-07-23,M,57.789003196506435,,7.0,,1.0,,2.0,,3.0,,9yzgery,,29.0,,,,0.0
10552,Danny Kaye,1911-01-18,M,108.30064956843741,,0.0,,1.0,,1.0,,1.0,,dr5rmm5,,29.0,,,,0.0
10554,Elia Kazan,1909-09-07,M,109.66412725791768,2.7269553789605534,8.0,11.0,3.0,,5.0,4.0,5.0,2.0,sxk973m,20000000.0,23.0,,,,1.0
10558,Stacy Keach Sr.,1914-05-29,M,104.9412376708625,,5.0,,1.0,,,,1.0,,dp3wjzt,,23.0,,,,0.0
10564,Buster Keaton,1895-10-04,M,123.58912229546124,-0.5694846574536095,9.0,4.0,3.0,1.0,2.0,2.0,7.0,1.0,9ysp9zr,20000000.0,26.0,37.0,25.0,25.0,1.0
10565,Joe Keaton,1867-07-06,M,151.83610888656168,,6.0,,1.0,,3.0,,,,dp4tpfq,,27.0,,,,0.0
10567,Michael Keaton,1951-09-05,M,67.67010958472795,6.420391931388051,8.0,3.0,1.0,1.0,,,3.0,1.0,dpnyxb0,20000000.0,31.0,39.0,37.0,37.0,1.0
10573,Howard Keel,1919-04-13,M,100.06776319842295,,3.0,,3.0,,4.0,,2.0,,dnbns57,,24.0,,,,1.0
10575,Tom Keene,1896-12-30,M,122.34885042129544,-6.850243331485246,0.0,10.0,1.0,2.0,,,1.0,1.0,dr8v9bq,625441.0,23.0,44.0,16.0,16.0,1.0
10576,Brandon Keener,1974-10-01,M,44.597767236835786,,9.0,,1.0,,2.0,,3.0,,9ykc7cv,,22.0,,,,0.0
10578,Matt Keeslar,1972-10-15,M,46.558108653839575,,9.0,,1.0,,2.0,,1.0,,dpeh6t4,,33.0,,,,0.0
10580,Harvey Keitel,1939-05-13,M,79.98521530216226,-21.93063512597795,4.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,dr5rmm5,20000000.0,62.0,,40.0,40.0,0.0
10581,Brian Keith,1921-11-14,M,97.47770316981185,,10.0,,3.0,,7.0,,1.0,,dr5r37x,,27.0,,,,1.0
10601,Gene Kelly,1912-08-23,M,106.70444978336307,-11.299342217841573,8.0,11.0,3.0,,3.0,1.0,6.0,1.0,dppn59u,5003530.0,29.0,45.0,,,1.0
10602,Jack Kelly,1927-09-16,M,91.64048543091234,,8.0,,2.0,,,,2.0,,dr5rvuf,,29.0,,,,1.0
10603,James Milton Kelly,1946-05-05,M,73.00629034134856,,4.0,,2.0,,,,3.0,,dnu1vht,,21.0,22.0,,,1.0
10607,Michael Kelly,1969-05-22,M,49.958589156519295,,5.0,,1.0,,2.0,,1.0,,dr4e394,,36.0,,,,0.0
10608,Paul Kelly,1899-08-09,M,119.74236295064242,,7.0,,2.0,,,,1.0,,dr5rmm5,,32.0,,,,1.0
10609,R. Kelly,1967-01-08,M,52.32687871756436,-12.022149667686536,0.0,0.0,2.0,1.0,,,7.0,4.0,dp3wjzt,5003530.0,27.0,28.0,15.0,15.0,1.0
10627,Edgar Kennedy,1890-04-26,M,129.0293435183474,,4.0,,1.0,,,,1.0,,9q3wwd8,,34.0,,,,0.0
10633,Jack Kenny,1958-03-09,M,61.16210462911628,,2.0,,1.0,,,,4.0,,dp3wjzt,,50.0,,,,0.0
10634,Tom Kenny,1962-07-13,M,56.817046209025506,-0.4353272141111727,6.0,11.0,1.0,1.0,2.0,2.0,3.0,1.0,dr9ughx,5003530.0,33.0,,33.0,33.0,0.0
10639,Robert Kent,1908-12-03,M,110.42526540586049,3.0171735217013365,11.0,11.0,1.0,,3.0,2.0,2.0,1.0,drkmd70,19545.0,29.0,33.0,,,1.0
10815,Edward Kerr,1966-10-14,M,52.56233872016536,,9.0,,1.0,,1.0,,1.0,,9yuwrvc,,46.0,,,,0.0
10931,Keegan-Michael Key,1971-03-22,M,48.126929368844,,3.0,,2.0,,,,4.0,,dpscdhp,,27.0,46.0,,,1.0
10936,Wiz Khalifa,1987-09-08,M,31.661156628815107,3.882352135909704,8.0,9.0,1.0,1.0,1.0,1.0,4.0,4.0,c8xfrh9,20000000.0,26.0,29.0,30.0,30.0,1.0
10938,Imran Khan,1983-01-13,M,36.31286063368858,,0.0,,1.0,,,,1.0,,dp8mj9h,,28.0,,,,0.0
10939,Guy Kibbee,1882-03-06,M,137.16914105012424,,2.0,,2.0,,,,1.0,,9tsk8y5,,36.0,,,,1.0
10943,Richard Kiel,1939-09-13,M,79.64845274030267,,8.0,,2.0,,4.0,,3.0,,dpsby4p,,21.0,34.0,,,1.0
10945,Al Kikume,1894-10-09,M,124.57476881797709,,9.0,,1.0,,,,2.0,,87z9pyg,,22.0,,,,1.0
10948,Richard Kiley,1922-03-31,M,97.10260990985441,,3.0,,2.0,,6.0,,1.0,,dp3wjzt,,26.0,45.0,,,1.0
10952,Val Kilmer,1959-12-31,M,59.34961019048989,-1.65095792521407,0.0,8.0,1.0,1.0,2.0,2.0,3.0,1.0,9q5ctr1,20000000.0,29.0,37.0,27.0,27.0,1.0
10953,Kevin Kilner,1958-05-03,M,61.0115197437319,,4.0,,1.0,,,,4.0,,dqcx88s,,40.0,,,,0.0
10956,Daniel Dae Kim,1968-08-04,M,50.75532009555295,,7.0,,1.0,,2.0,,4.0,,wy7b1hn,,35.0,,,,0.0
10962,Richard Kind,1956-11-22,M,62.45439673641485,,11.0,,1.0,,3.0,,3.0,,dr4ufcc,,43.0,,,,0.0
10973,Ted King,1965-10-01,M,53.59726756880703,,9.0,,1.0,,2.0,,1.0,,9q5cgq7,,43.0,,,,0.0
10978,Henry Kingi,,M,,,,,2.0,,4.0,,2.0,,9q5ctr1,,,,,,1.0
10980,Joel Kinnaman,1979-11-25,M,39.44776415669042,,11.0,,1.0,,,,1.0,,u6sce0t,,36.0,39.0,,,1.0
10981,Greg Kinnear,1963-06-17,M,55.888895733656405,,5.0,,1.0,,3.0,,3.0,,dp4xfgh,,36.0,,,,0.0
10984,Terry Kinney,1954-01-29,M,65.26896513959903,-6.803698912366443,1.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,dp0kqky,5003530.0,30.0,34.0,24.0,24.0,1.0
10988,Lee Kinsolving,1938-08-30,M,80.6861194959513,,8.0,,1.0,,,,1.0,,drt2zp2,,31.0,34.0,,,1.0
11002,James Kirkwood Sr.,1875-02-22,M,144.20282415107772,-30.418146847642326,2.0,7.0,1.0,3.0,,,3.0,1.0,dpeh6t4,5003530.0,48.0,56.0,18.0,18.0,1.0
11004,Martin Klebba,1969-06-23,M,49.870976132295674,,6.0,,1.0,,,,1.0,,dpsf7uk,,42.0,,,,0.0
11006,Chris Klein,1979-03-14,M,40.148668350479475,,2.0,,1.0,,2.0,,1.0,,dp3mycw,,36.0,,,,0.0
11012,Kevin Kline,1947-10-24,M,71.53603427859572,-15.726537848141987,10.0,6.0,1.0,1.0,,,1.0,3.0,9yzgery,20000000.0,42.0,,26.0,26.0,0.0
11013,Richard Kline,1944-04-29,M,75.0213898984921,,4.0,,3.0,,,,1.0,,dr5x8y2,,29.0,36.0,,,1.0
11020,Robert Knepper,1959-07-08,M,59.83148182371986,,6.0,,2.0,,1.0,,1.0,,dpkghx8,,46.0,50.0,,,1.0
11022,Evel Knievel,1938-10-17,M,80.55469995961587,,9.0,,2.0,,4.0,,2.0,,c2pvxnw,,21.0,59.0,,,1.0
11028,Michael E. Knight,1959-05-07,M,60.00123205815314,3.233468175253428,4.0,1.0,1.0,3.0,,,1.0,1.0,dr4vsfu,5003530.0,33.0,47.0,28.0,28.0,1.0
11030,Ted Knight,1923-12-07,M,95.41605919354949,,11.0,,1.0,,3.0,,1.0,,drkj4e7,,25.0,,,,0.0
11031,Wayne Knight,1955-08-07,M,63.749426750720396,,7.0,,2.0,,1.0,,4.0,,dr5regw,,41.0,48.0,,,1.0
11033,Zachary Knighton,1978-10-25,M,40.531975331457865,,10.0,,1.0,,1.0,,1.0,,dqchyb0,,30.0,37.0,,,1.0
11034,Don Knotts,1924-07-21,M,94.79455430296308,,6.0,,3.0,,2.0,,2.0,,dpp1kw3,,23.0,40.0,,,1.0
11041,Johnny Knoxville,1971-03-11,M,48.15704634592086,,2.0,,2.0,,3.0,,7.0,,dnkkd66,,24.0,37.0,,,1.0
11044,Andrew Kober,1984-02-20,M,35.209484109872214,,2.0,,1.0,1.0,1.0,1.0,2.0,4.0,,,28.0,,,,0.0
11046,David Koechner,1962-08-24,M,56.702054114731986,,8.0,,1.0,,5.0,,2.0,,9yy5btp,,36.0,,,,0.0
11049,Walter Koenig,1936-09-14,M,82.64372300594809,,8.0,,1.0,,2.0,,1.0,,dp3wjzt,,29.0,,,,0.0
11051,Bob Koherr,,M,,,,,1.0,,,,2.0,,,,,,,,0.0
11055,Benjamin Koldyke,1968-03-27,M,51.11124800646146,-12.378077578595045,3.0,7.0,1.0,1.0,,,1.0,1.0,dp3wjzt,5003530.0,47.0,49.0,35.0,35.0,1.0
11057,Scot Kolk,1905-05-16,M,113.9763307939246,,4.0,,1.0,,,,1.0,,dqcx88s,,33.0,38.0,,,1.0
11059,Richard Kollmar,1910-12-31,M,108.3499318945632,-2.5051849113944846,0.0,6.0,2.0,,3.0,3.0,7.0,5.0,dr731kj,5003530.0,30.0,,,,1.0
11063,Harvey Korman,1927-02-15,M,92.22365962340088,,1.0,,2.0,,4.0,,4.0,,dp3wjzt,,33.0,50.0,,,1.0
11072,Sho Kosugi,1948-06-17,M,70.88715031793946,,5.0,,1.0,,,,3.0,,xn76u57,,25.0,61.0,,,1.0
11074,Yaphet Kotto,1939-11-15,M,79.4759645988624,,10.0,,3.0,,6.0,,1.0,,dr5regw,,20.0,37.0,,,1.0
11076,Martin Kove,1946-03-06,M,73.17056476176785,,2.0,,1.0,,2.0,,1.0,,dr5rmm5,,35.0,,,,1.0
11085,John Krasinski,1979-10-20,M,39.54632880894201,-3.345722362539956,9.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,drt2zp2,20000000.0,31.0,,27.0,27.0,0.0
11086,Brian Krause,1969-02-01,M,50.259758927288026,,1.0,,1.0,,1.0,,1.0,,9mur3vp,,27.0,,,,1.0
11088,Lenny Kravitz,1964-05-26,M,54.94705572325236,-3.474403991868416,5.0,10.0,1.0,2.0,,3.0,2.0,1.0,dr5regw,20000000.0,23.0,29.0,20.0,20.0,1.0
11091,Nathan Kress,1992-11-18,M,26.464609129550915,,10.0,,1.0,,1.0,,2.0,,9q5fjp3,,23.0,,,,0.0
11094,Kris Kristofferson,1936-06-22,M,82.87370719453514,,6.0,,3.0,,8.0,,3.0,,9udem7k,,24.0,33.0,,,1.0
11100,David Krumholtz,1978-05-15,M,40.978254173596994,,4.0,,1.0,,2.0,,1.0,,dr5x8y2,,32.0,,,,0.0
11103,Mickey Kuhn,1932-09-21,M,86.6246397941094,,8.0,,2.0,,,,2.0,,dp99101,,24.0,30.0,,,1.0
11108,Stephen Kunken,,M,,,,,1.0,,,,1.0,,,,,,,,0.0
11112,Ashton Kutcher,1978-02-07,M,41.24383115327488,15.241928307905026,1.0,10.0,2.0,3.0,2.0,3.0,3.0,5.0,9zqyf1g,5003530.0,27.0,35.0,18.0,18.0,1.0
11117,James Kyson,,M,,,,,1.0,,1.0,,1.0,,wydm9qy,,,,,,0.0
11124,Patrick Labyorteaux,1965-07-22,M,53.79165896630322,,6.0,,1.0,1.0,1.0,1.0,5.0,4.0,9q5ctr1,,33.0,,,,0.0
11126,Nick Lachey,1973-11-09,M,45.490324921114045,-6.666803562017018,10.0,6.0,2.0,2.0,3.0,3.0,5.0,2.0,dns9xgn,20000000.0,29.0,33.0,22.0,22.0,1.0
11129,Jake Lacy,1985-02-14,M,34.223837587356336,,1.0,,1.0,,,,1.0,,drs67by,,30.0,,,,0.0
11130,Jerry Lacy,1936-03-27,M,83.11190510414312,-15.250142028925989,3.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,9ze3y20,625441.0,48.0,,33.0,33.0,0.0
11131,Alan Ladd,1913-09-03,M,105.67499674873542,,8.0,,2.0,,,,5.0,,9yju63p,,23.0,28.0,,,1.0
11132,David Ladd,1947-02-05,M,72.25062800741973,,1.0,,4.0,,2.0,,,,9q5ctr1,,24.0,25.0,,,1.0
11141,Fernando Lamas,1916-01-09,M,103.32587253673927,,0.0,,4.0,,3.0,,3.0,,69y7pkx,,24.0,28.0,,,1.0
11142,Lorenzo Lamas,1958-01-20,M,61.29352416545171,,1.0,,5.0,,6.0,,1.0,,9q59x9j,,23.0,24.0,,,1.0
11153,Burt Lancaster,1913-11-02,M,105.51072232831612,,10.0,,3.0,,5.0,,2.0,,dr72h8r,,22.0,33.0,,,1.0
11154,Stuart Lancaster,1920-11-30,M,98.4332327152508,,11.0,,3.0,,,,1.0,,dp3xhw5,,24.0,27.0,,,1.0
11155,David Landau,1879-03-09,M,140.16167340876268,,2.0,,1.0,,,,4.0,,dr4e394,,24.0,,,,0.0
11156,Martin Landau,1928-06-20,M,90.87934728296952,-3.230730268246439,5.0,8.0,1.0,1.0,,,3.0,5.0,dr5rmm5,5003530.0,29.0,65.0,26.0,26.0,1.0
11157,David Lander,1947-06-22,M,71.8755347474623,,6.0,,1.0,1.0,,,8.0,2.0,dr5rmm5,20000000.0,32.0,,,,0.0
11160,Michael Landes,1972-09-18,M,46.63203214302826,1.1992032690609664,8.0,6.0,1.0,,2.0,,1.0,1.0,dr72r5t,625441.0,28.0,,,,0.0
11161,Steve Landesberg,1936-11-23,M,82.4520695154589,,11.0,,1.0,,1.0,,4.0,,dr72r5t,,50.0,,,,0.0
11162,Clayton Landey,,M,,,,9.0,1.0,,1.0,1.0,1.0,1.0,dr5regw,5003530.0,,,,,1.0
11165,John Landis,1950-08-03,M,68.75979657350938,-1.812494438626392,7.0,5.0,1.0,1.0,2.0,2.0,4.0,2.0,dp3wjzt,,30.0,,28.0,28.0,0.0
11167,Michael Landon,1936-10-31,M,82.51504137661965,,10.0,,3.0,,9.0,,4.0,,dr5x8y2,,20.0,,,,1.0
11169,Charles Lane,1905-01-26,M,114.27750056469331,,1.0,,1.0,,2.0,,1.0,,9q8yyk8,,26.0,,,,0.0
11172,Nathan Lane,1956-02-03,M,63.25660348946248,,1.0,,1.0,,,,2.0,,dr5reh7,,59.0,,,,0.0
11176,Stephen Lang,1952-07-11,M,66.82135841256152,,6.0,,1.0,,4.0,,2.0,,dr5regw,,28.0,,,,0.0
11180,Ted Lange,1948-01-05,M,71.33616706708557,,0.0,,2.0,,2.0,,3.0,,9q9p1dh,,31.0,41.0,,,1.0
11181,Frank Langella,1938-01-01,M,81.34595508463555,,0.0,,1.0,,2.0,,1.0,,dr5r37x,,39.0,58.0,,,1.0
11182,Wallace Langham,1965-03-11,M,54.15580059823268,,2.0,,2.0,,2.0,,1.0,,9vff34v,,21.0,33.0,,,1.0
11329,Matt Lanter,1983-04-01,M,36.09930388714347,,3.0,,1.0,,1.0,,1.0,,dpq00fv,,30.0,,,,0.0
11338,Rod La Rocque,1898-11-29,M,120.4350534234105,-2.1109263023881395,11.0,0.0,1.0,1.0,,,1.0,1.0,dp3wjzt,20000000.0,29.0,,26.0,26.0,1.0
11341,John Larroquette,1947-11-25,M,71.4484212543721,,11.0,,1.0,,3.0,,1.0,,9vrfqk7,,28.0,,,,0.0
11347,Vincent LaRusso,1978-05-16,M,40.975516266590006,,4.0,,1.0,,,,1.0,,dr70h8f,,37.0,,,,0.0
11355,Matt Lattanzi,1959-02-01,M,60.26133322381706,10.349288486416556,1.0,9.0,2.0,2.0,,,1.0,5.0,c20fbmg,20000000.0,25.0,36.0,36.0,36.0,1.0
11477,Charles Laughton,1899-07-01,M,119.84914132391494,-3.3238191064840485,6.0,10.0,1.0,1.0,,,4.0,1.0,gcxsyg0,625441.0,30.0,,27.0,27.0,0.0
11479,Greg Lauren,1970-01-06,M,49.331608451918925,-2.5572051445272663,0.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,dr5regw,5003530.0,33.0,,31.0,31.0,0.0
11481,Matt Lauria,1984-06-22,M,34.87272154801262,,6.0,,1.0,,,,2.0,,dq8hfn5,,22.0,,,,0.0
11497,Joey Lawrence,1976-04-20,M,43.04537396387332,,4.0,,2.0,,2.0,,7.0,,dr4s687,,26.0,29.0,,,1.0
11504,Richard Lawson,1947-03-07,M,72.16849079721007,-2.6831488668487373,2.0,10.0,2.0,1.0,,2.0,3.0,1.0,9qh9ewm,20000000.0,31.0,42.0,29.0,29.0,1.0
11518,Matt LeBlanc,1967-07-25,M,51.78477313018063,,7.0,,1.0,,,,4.0,,drt2ge5,,36.0,39.0,,,1.0
11523,Anthony Lee,1961-07-17,M,57.80543063854836,,6.0,,1.0,,,,1.0,,9r0yyut,,27.0,,,,1.0
11526,Bruce Lee,1940-11-27,M,78.44103575022075,-4.3122035360069,11.0,3.0,1.0,3.0,,,2.0,,9q8yyk8,20000000.0,24.0,,19.0,19.0,0.0
11689,Hoon Lee,,M,,,,,1.0,,,,3.0,,drmwxym,,,,,,0.0
11691,Jason Lee,1970-04-25,M,49.033176588157176,-3.3101295714491057,4.0,7.0,2.0,1.0,4.0,,8.0,2.0,9mupvz5,20000000.0,25.0,31.0,22.0,22.0,1.0
